Path,Genre
dataset/lmd_matched\E\E\F\TREEFZG128F92ECC7B/26b035b79a4b9a607fe9f4475d1a50a1.mid,RnB
dataset/lmd_matched\E\E\G\TREEGXI128F92F8FCF/03452a39540c43e145dd33529ce37a9e.mid,Pop
dataset/lmd_matched\E\E\G\TREEGXI128F92F8FCF/5e3a05e96c34408f991ad9bb52430057.mid,Pop
dataset/lmd_matched\E\E\G\TREEGXI128F92F8FCF/ad71ac0ea437fa97b56c0398282327fe.mid,Pop
dataset/lmd_matched\E\E\G\TREEGXI128F92F8FCF/e77cd9dcae60d622ce58a5b3911bf000.mid,Pop
dataset/lmd_matched\E\E\H\TREEHIU128F425CA33/2e59020c3d00c2dbc724b2762f3d321f.mid,Rock
dataset/lmd_matched\E\E\H\TREEHIU128F425CA33/4b598909abd6abdd689bf70018a1d5eb.mid,Rock
dataset/lmd_matched\E\E\H\TREEHVF128F42809EC/1a81ae092884234f3264e2f45927f00a.mid,Country
dataset/lmd_matched\E\E\H\TREEHVF128F42809EC/4824da2b258977e053479c5498ef9d54.mid,Country
dataset/lmd_matched\E\E\H\TREEHVF128F42809EC/6268b7167ae51f17b427afe007acc5e9.mid,Country
dataset/lmd_matched\E\E\H\TREEHVF128F42809EC/6d5230de113c062a5059cfa859fe2e29.mid,Country
dataset/lmd_matched\E\E\H\TREEHVF128F42809EC/781ca48025084288ce85ee49a5aa6fc5.mid,Country
dataset/lmd_matched\E\E\H\TREEHVF128F42809EC/7daacb647e8968e7422d59912f8153fd.mid,Country
dataset/lmd_matched\E\E\H\TREEHVF128F42809EC/94f6fd8db52453bbf562898c3e367f9e.mid,Country
dataset/lmd_matched\E\E\H\TREEHVF128F42809EC/b33921f7c4fc12e9af48a4fb3947f4a9.mid,Country
dataset/lmd_matched\E\E\H\TREEHVF128F42809EC/b686e335343fef7cc708dead5ac03d84.mid,Country
dataset/lmd_matched\E\E\H\TREEHVF128F42809EC/c3e7163a7a409052e5e548449d7611d3.mid,Country
dataset/lmd_matched\E\E\H\TREEHVF128F42809EC/ce3f07b8df962fbfa2b50525a3e25de7.mid,Country
dataset/lmd_matched\E\E\H\TREEHVF128F42809EC/e437760fbc0d95928f8f9ae4bebe4424.mid,Country
dataset/lmd_matched\E\E\K\TREEKBL128F424342E/9147147f4420c7d7d5ada17f89101355.mid,Pop
dataset/lmd_matched\E\E\K\TREEKBL128F424342E/d5d063749eb300431d7caec2b039dccc.mid,Pop
dataset/lmd_matched\E\E\O\TREEOLR128F92C6147/1def4e75b3fc69b56c4e5a951e8fb35d.mid,Rock
dataset/lmd_matched\E\E\P\TREEPSH128F421B320/316388e5f49ebf69d3613f9184333ebc.mid,Metal
dataset/lmd_matched\E\E\P\TREEPSH128F421B320/9364c0a28baca969e2a9a6e74524612e.mid,Metal
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/03581d53664e553ea1bba8e220174d94.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/0586d0a57883b62f1f8c7014a53c7251.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/1254d4f081c025d9b1b7ac6e4d2ecf7c.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/1dec2657ab718537f1381abd05ca11c7.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/1dfee71803659d7eeb48e1060d607b3c.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/20d63e2f1f4d0257ffb9cdce49763f17.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/243beee59f77e0586644d3aeea158f1d.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/29d1763b4ef40a09a87b26989c79b0fe.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/3631b026abf807ba2cc668d21a53952b.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/3d417f6f185d2df11086924dbd3af9b2.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/41066abf5d743719b11006ae70da687d.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/46dc52a04a75998d202bd3ec4ab94d0e.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/4acc05d8b756d7099efaaacd332f698e.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/4cb959911398965df0134b1443e72f4a.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/5111b0a88ef5afbb13ff8b52c07bd5a2.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/539e5566a50e16fc46c35f118ae3eca8.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/57f92ff4ae624bedc73b64f4c5f37709.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/5dbbb7b5395e437f55b9ee0d71a7d6f9.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/600b173f19d300fa10b6f1c2edd890ee.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/60d4a4b4313f4e84532fd3984e138a7c.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/6556477943a0f454b598e7863ef4c2b0.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/658a98b26fd00b26a16db71186f46ea6.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/752c23abf89eff299ebcde8657719741.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/78643c75cf38f054218278b4e91be052.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/78e1ae2874fef60b3874979a9eb6ba63.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/798a026e035330763e1213e2bdc2af47.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/7bf22b6a276ab8190414d89a2381e465.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/7cf35b8b16c8cad4d6cb31fe9e967c3e.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/7e184365bf405b9da7b910ffcb942529.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/7ed0b643868d2bc5839ba5707aef9596.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/8761a51247e9a322dbd8d342cb6b5a16.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/92aa62f89a1d295852d4b7d459075481.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/954c7e3037f0d40d610f15d1fe716fe3.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/9d072f7ae4f1636ee96e0b46a8c11b42.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/9e5a0064669c03e1abe766987f586bd3.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/a069aa97f882110f2c1c986e1b27b060.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/a6ca54fbf601a3a192a83652cd81617f.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/ab20a51de86fb1b326ba9ddcc0324b13.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/aeb74f88797df6a32b9977778548c0ee.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/b1cd0198eb327e5937c3d6623a7320e2.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/b2e35d74e7763f7550951a2092e21ed9.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/b314980224500f13e51dc000ad4c51bf.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/b328b331725a562478c11d04a6360416.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/b69f6ddd58cfba2e105990807ba4b194.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/b6e7e54f282d50ea27d43776fd7149b9.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/c53c2598f63e9036716da19ac13b30e2.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/c94f0a7845a2bc9214693f8da9fa0452.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/cdea4fba7bb2cd8524c936fd596c396f.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/cee17c649bf41f83622b7b616be2e7c1.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/cf6f76bdfbea9c324f5783e168322c62.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/d0c2648c70385204360c2a427860419b.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/d212dfd1239893af995c68ae680df41a.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/d228ac01cfaea70ff31e479908029dca.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/d6d3c62f526258332a4ba2f560e1b598.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/d8113519569d9f91c7f8e7127c6fecbc.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/da08eaa510a997ced223de5eabde9247.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/dbb38ce2da133b97eff7025c2f9ed658.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/df25bc5dfefecf3572daa30e434fd9b2.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/e3a1f1d5be7496086d318a01b490c167.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/f59b53b3e1fc8d44ac8b2d3c3a361d9b.mid,Pop
dataset/lmd_matched\E\E\S\TREESFE128F92EB23E/f826852f2a73a2b686be36ca776d1439.mid,Pop
dataset/lmd_matched\E\E\T\TREETQP128F426E62B/2331e817cad0ace865d851684b3f09d5.mid,Rock
dataset/lmd_matched\E\E\T\TREETQP128F426E62B/93d68bb89340cfc911ea3c8abe1b3a65.mid,Rock
dataset/lmd_matched\E\E\T\TREETQP128F426E62B/e359610aed8f95eb3e757545d922b451.mid,Rock
dataset/lmd_matched\E\E\T\TREETQP128F426E62B/eef0c7388297085799125ecd27f48038.mid,Rock
dataset/lmd_matched\E\E\T\TREETQP128F426E62B/f2a92d75fa694bc643274861a2af6937.mid,Rock
dataset/lmd_matched\E\E\X\TREEXXZ128F422B94B/53a671d170f3420c437d933c21eb602b.mid,Rock
dataset/lmd_matched\E\E\Y\TREEYAQ128F426DDED/3b29b422f48c887cb4d791b7fac15cd8.mid,Rock
dataset/lmd_matched\E\E\Z\TREEZOR128F146A21E/229bb363c36a50ce072e7f8abdd6fa08.mid,Rock
dataset/lmd_matched\E\E\Z\TREEZOR128F146A21E/c4fd8b8cad5ea8370d7e0e950efe1e70.mid,Rock
dataset/lmd_matched\E\F\A\TREFADB128F42AC955/d89d5403ee99245aa11283a8cec10e8c.mid,Electronic
dataset/lmd_matched\E\F\A\TREFADB128F42AC955/ff82eb7d50230a295d606a1c2a39e220.mid,Electronic
dataset/lmd_matched\E\F\A\TREFAFY128F1463ACF/0bcd5d1e6aa21baa02a023ea65cbddce.mid,Rock
dataset/lmd_matched\E\F\F\TREFFQZ128F93252D9/13bba6d52efba6bf0658dc166d17a90d.mid,Rock
dataset/lmd_matched\E\F\F\TREFFQZ128F93252D9/298bb9174b551ae4b9c5d9ecdc8fd9d8.mid,Rock
dataset/lmd_matched\E\F\F\TREFFQZ128F93252D9/3c71da739fe25af9377c0f7ebb2cf8b7.mid,Rock
dataset/lmd_matched\E\F\F\TREFFQZ128F93252D9/528f790e6d22de38dbc902986c76deaa.mid,Rock
dataset/lmd_matched\E\F\F\TREFFQZ128F93252D9/bd5ee07d3a54a9ff193d2bf3e9e19150.mid,Rock
dataset/lmd_matched\E\F\J\TREFJVA128F423E591/fc75752bf5612137a474afb10ab65761.mid,Rock
dataset/lmd_matched\E\F\S\TREFSID128F425EC86/6d88829516a214681d546ed6a66d12ec.mid,Rock
dataset/lmd_matched\E\F\S\TREFSID128F425EC86/b62b4ce53a3a29c4bb8d8caee5316ace.mid,Rock
dataset/lmd_matched\E\F\S\TREFSID128F425EC86/b745dbcabdee0fe93bb996a857a4377f.mid,Rock
dataset/lmd_matched\E\F\U\TREFUXZ128F421AEDD/9e08deb9c42f1c2c1587d97d54a8beeb.mid,Country
dataset/lmd_matched\E\F\X\TREFXTI128F148CB98/7d42470acee3844ce195da5567fe1e3e.mid,Rap
dataset/lmd_matched\E\F\X\TREFXTI128F148CB98/aaf1999482602eff33c55793a2b9a868.mid,Rap
dataset/lmd_matched\E\F\Y\TREFYUX128F42B08FE/0632b03520882ee246c0bea64d5289f8.mid,Rock
dataset/lmd_matched\E\F\Y\TREFYUX128F42B08FE/19013dfbca2c7dd60f1af057232d5f9b.mid,Rock
dataset/lmd_matched\E\F\Y\TREFYUX128F42B08FE/1ee6f4825d3d0789f5ae76548c211ef2.mid,Rock
dataset/lmd_matched\E\F\Y\TREFYUX128F42B08FE/59738a5458abde4ef26c6038b1fc6cd8.mid,Rock
dataset/lmd_matched\E\F\Y\TREFYUX128F42B08FE/71e9be475270e37cf6f7cde20cac0541.mid,Rock
dataset/lmd_matched\E\F\Y\TREFYUX128F42B08FE/73730dd36042d1c5794e8e51168a5e45.mid,Rock
dataset/lmd_matched\E\F\Y\TREFYUX128F42B08FE/7409dee1549f42160168f1c53eb82ad3.mid,Rock
dataset/lmd_matched\E\F\Y\TREFYUX128F42B08FE/a3f43e1dafcb82e26244b63a944643fc.mid,Rock
dataset/lmd_matched\E\F\Y\TREFYUX128F42B08FE/bbe1a0b6941a08acdc8ad90826454694.mid,Rock
dataset/lmd_matched\E\F\Y\TREFYUX128F42B08FE/c23afc96eeb50764bbcf814c2b740fcf.mid,Rock
dataset/lmd_matched\E\F\Y\TREFYUX128F42B08FE/cbb9575f90a38305316b576cc2158582.mid,Rock
dataset/lmd_matched\E\F\Y\TREFYUX128F42B08FE/ef41d78015ea25e506768b4d1e7268cd.mid,Rock
dataset/lmd_matched\E\F\Y\TREFYUX128F42B08FE/f6649c3591866b8a0595456217e1beca.mid,Rock
dataset/lmd_matched\E\F\Z\TREFZWV128F933C464/562866a67cbc5510127e104349b8530b.mid,Electronic
dataset/lmd_matched\E\F\Z\TREFZWV128F933C464/68ecfa44f521ac47048ecf52b2aa10df.mid,Electronic
dataset/lmd_matched\E\F\Z\TREFZWV128F933C464/90c17898f6491ce212f875c5bff07fc4.mid,Electronic
dataset/lmd_matched\E\F\Z\TREFZWV128F933C464/b964c96b50a8d152969994803a21a09c.mid,Electronic
dataset/lmd_matched\E\F\Z\TREFZWV128F933C464/c39241db61d9c6a2a1acd289007f68f0.mid,Electronic
dataset/lmd_matched\E\F\Z\TREFZWV128F933C464/f268730c885530794c5556f9c2dc7e21.mid,Electronic
dataset/lmd_matched\E\F\Z\TREFZXP128F429051D/6f397ad1c6e08373b4cb743333355555.mid,Country
dataset/lmd_matched\E\F\Z\TREFZXP128F429051D/aa67e8aac65fc6d5c3bb82e581da1c68.mid,Country
dataset/lmd_matched\E\F\Z\TREFZXP128F429051D/d27c409f31170c58de09aa07454bcbe3.mid,Country
dataset/lmd_matched\E\G\B\TREGBKE128F42711B0/01a40eedf972206b1414d61c63e54b32.mid,Pop
dataset/lmd_matched\E\G\B\TREGBKE128F42711B0/9ff52a6d193c12a9aaa89acb36c3742a.mid,Pop
dataset/lmd_matched\E\G\B\TREGBKE128F42711B0/b1a97ae12a7556a522a1477eb530ebd3.mid,Pop
dataset/lmd_matched\E\G\H\TREGHNL128F9311476/cd1dfc287bf53cff78febbdbbb2a6adb.mid,Rock
dataset/lmd_matched\E\G\I\TREGIHL128F4268E01/2f5403f6929a476f4042f278fbc621da.mid,Rock
dataset/lmd_matched\E\G\I\TREGIHL128F4268E01/4fa652dc54752c0caab479f7e5553662.mid,Rock
dataset/lmd_matched\E\G\I\TREGIHL128F4268E01/a24475ca7efdfccf9d003abece827b4c.mid,Rock
dataset/lmd_matched\E\G\I\TREGIHL128F4268E01/c03aad6fbcbc4ce22572f74062c58c63.mid,Rock
dataset/lmd_matched\E\G\I\TREGIHL128F4268E01/cb6d3554c64e60b57d6e53e4d39f261f.mid,Rock
dataset/lmd_matched\E\G\I\TREGIHL128F4268E01/d9bd9a99e2b6ad417f34d996a358cff1.mid,Rock
dataset/lmd_matched\E\G\L\TREGLVX12903CAC7BE/0186d130e1eee668f1bf9d555e6a7e39.mid,Jazz
dataset/lmd_matched\E\G\L\TREGLVX12903CAC7BE/0274a48bbb23939c8b2eb9d1279264b6.mid,Jazz
dataset/lmd_matched\E\G\L\TREGLVX12903CAC7BE/27bfac1952807b05f2a4414a98256e4f.mid,Jazz
dataset/lmd_matched\E\G\L\TREGLVX12903CAC7BE/34448169c638f15ec01823750372ea94.mid,Jazz
dataset/lmd_matched\E\G\L\TREGLVX12903CAC7BE/404eb64247d442c2d1e4fa7205bfb880.mid,Jazz
dataset/lmd_matched\E\G\L\TREGLVX12903CAC7BE/625b6adf5450e7e3fcdf86fb8a8d6c04.mid,Jazz
dataset/lmd_matched\E\G\L\TREGLVX12903CAC7BE/6a37dbd11daadf0226e17db72d9402b0.mid,Jazz
dataset/lmd_matched\E\G\L\TREGLVX12903CAC7BE/8346c967420df257c0f672afeeff9907.mid,Jazz
dataset/lmd_matched\E\G\L\TREGLVX12903CAC7BE/89da42b46065bba05658ad715fd18c9f.mid,Jazz
dataset/lmd_matched\E\G\L\TREGLVX12903CAC7BE/97c67f4138b1f71d828ce4117b203c7c.mid,Jazz
dataset/lmd_matched\E\G\L\TREGLVX12903CAC7BE/a47640635a29a036b9f8b47c1a561f6b.mid,Jazz
dataset/lmd_matched\E\G\M\TREGMUH128F4252DA3/6b44202612659b7ecc6c2a95d2af0e39.mid,Rock
dataset/lmd_matched\E\G\N\TREGNPZ128F4229501/1375f396f3b8a8617c4df261aa471a6f.mid,Rock
dataset/lmd_matched\E\G\N\TREGNPZ128F4229501/bf1346f9721b20f826e89b6c3bfb1216.mid,Rock
dataset/lmd_matched\E\G\R\TREGROG128F427481F/845b647dcf92b1510ea92758b1a28cc9.mid,Rock
dataset/lmd_matched\E\G\R\TREGROG128F427481F/89f13a056667cd22ae8ff92505c5eece.mid,Rock
dataset/lmd_matched\E\G\T\TREGTEV128F9316FAE/05a6a5464fe7145fcdf8cbe59d892a7d.mid,RnB
dataset/lmd_matched\E\G\T\TREGTEV128F9316FAE/1531845292ea1e3168d1cb422ad7cab3.mid,RnB
dataset/lmd_matched\E\G\T\TREGTEV128F9316FAE/1a3a0832b2332a278145947ba241b2e3.mid,RnB
dataset/lmd_matched\E\G\T\TREGTEV128F9316FAE/204b92c1fc79622bf815accb9851ccb4.mid,RnB
dataset/lmd_matched\E\G\T\TREGTEV128F9316FAE/3fe2c1db8d5a1f74151ed85d4001de29.mid,RnB
dataset/lmd_matched\E\G\T\TREGTEV128F9316FAE/5cdf734dcd7806eb66eae60e02d0849e.mid,RnB
dataset/lmd_matched\E\G\T\TREGTEV128F9316FAE/6c8170533e47dd268321ff770f3a1ec2.mid,RnB
dataset/lmd_matched\E\G\T\TREGTEV128F9316FAE/81b063a62dedcd3e12180bbe553b8e4e.mid,RnB
dataset/lmd_matched\E\G\T\TREGTEV128F9316FAE/906997cd256041cf8a69ae45ab8b20b8.mid,RnB
dataset/lmd_matched\E\G\T\TREGTEV128F9316FAE/97c2d19203b4a8b83c01975957ff6a7f.mid,RnB
dataset/lmd_matched\E\G\T\TREGTEV128F9316FAE/d03ed1ac838f7e24e933b2783130271d.mid,RnB
dataset/lmd_matched\E\G\T\TREGTEV128F9316FAE/d218fead89f47707988b356389c83029.mid,RnB
dataset/lmd_matched\E\G\T\TREGTEV128F9316FAE/d5d9ea96eebff486b1ff79de67c23876.mid,RnB
dataset/lmd_matched\E\G\T\TREGTEV128F9316FAE/d8aaf3f32d6e9828dddf301767349fa8.mid,RnB
dataset/lmd_matched\E\G\T\TREGTEV128F9316FAE/db5d7dfe189835d0207de139b6916a5a.mid,RnB
dataset/lmd_matched\E\G\T\TREGTEV128F9316FAE/e64c122639a81a20a99af45c33c12d8a.mid,RnB
dataset/lmd_matched\E\G\T\TREGTEV128F9316FAE/ec2076e8e749a10dfb794a70e8283da5.mid,RnB
dataset/lmd_matched\E\G\T\TREGTHK128F4296187/7d31b4a199f109c62f5607573824934f.mid,RnB
dataset/lmd_matched\E\G\T\TREGTHK128F4296187/abd78503fa28c421ee5fde1f37d9392a.mid,RnB
dataset/lmd_matched\E\G\T\TREGTHK128F4296187/b0802a8f0b82ed7794ab97a27b67af97.mid,RnB
dataset/lmd_matched\E\G\U\TREGUIT128F4228F34/3a8ccaab480919c35f37fdf08c238e29.mid,Rock
dataset/lmd_matched\E\G\U\TREGUNS12903CCCF32/c23d2a503ae84293abb10ca67b87796f.mid,Blues
dataset/lmd_matched\E\G\U\TREGUNS12903CCCF32/ca45c134de9f4d14243072e9414c43cc.mid,Blues
dataset/lmd_matched\E\G\V\TREGVDA128F4242A35/c8abde0c63674db98df12ab45fa166f2.mid,Rock
dataset/lmd_matched\E\G\Y\TREGYYZ128F146734B/78666d73201c4cb6cff43b7ecea43787.mid,Rock
dataset/lmd_matched\E\H\E\TREHEEP128F42140C7/aafe3d3bb57b1aaaa106cd570bdfc901.mid,Metal
dataset/lmd_matched\E\H\I\TREHIQX128F4284C99/1dfc52ec3f46f010442217bf95f6a12b.mid,Rock
dataset/lmd_matched\E\H\J\TREHJZB128F4284733/828466331c2966e6b38b2532db903b3a.mid,Rock
dataset/lmd_matched\E\H\P\TREHPEC128F92C3BB8/a9079459ea14810c068a68a2ee183045.mid,Electronic
dataset/lmd_matched\E\H\P\TREHPWH128F9305D0E/728aec235fe3b4be1742e176a012bf07.mid,Reggae
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/0334d184b0a50110dd8c6d8b7c17c0fe.mid,Rock
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/043f89b6fc66796b2b729bcc11b65f93.mid,Rock
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/04d84a5eb8b7404beea319513b1d67e6.mid,Rock
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/0c1944a9c650c134f65985dbff2f70a4.mid,Rock
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/0c891cb88bdb1e9e7b223cece68277bc.mid,Rock
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/3fe906b88286b85a4fb61017062c23f4.mid,Rock
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/4383f23204daf13be020273c1dd26138.mid,Rock
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/4e6cfafd8f0b420b5f9499e6adbea1d9.mid,Rock
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/5fdb3152c37c9afc726671e0d913a71a.mid,Rock
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/790ba3d0fa835ab2025fab23bbb9cbcf.mid,Rock
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/7b764a3228b194eff22c2d0c9d2affa6.mid,Rock
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/8361a2fd329f2b9ece53381019fcf418.mid,Rock
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/95dffddfbac355c99c1c605ee5bfbece.mid,Rock
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/acfa863c91a8667cbc41750b7c71c157.mid,Rock
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/bab53acbd6e54e7f3f2c380bcd58014c.mid,Rock
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/ca83138b60c82e5b66677852068f2de8.mid,Rock
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/e5b40b853c756d6d5dfadfe1eb8102fe.mid,Rock
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/ec80c4dad9f3021f4ce88d0bbd20b089.mid,Rock
dataset/lmd_matched\E\H\R\TREHRDF128F426B05E/f6ed10c8e587c2ab3f64eedc529cb7c6.mid,Rock
dataset/lmd_matched\E\H\R\TREHRTI128F145582C/1d4e45fbdbdd439f4193c818966c2758.mid,Rock
dataset/lmd_matched\E\H\S\TREHSIM128F424FAD7/36be514cae1370e9d771710158d7551f.mid,Pop
dataset/lmd_matched\E\H\S\TREHSIM128F424FAD7/430d42d427a4b89b77215614bab048ae.mid,Pop
dataset/lmd_matched\E\H\S\TREHSIM128F424FAD7/6e973cb0ce78fb872d9bbb9916c69f40.mid,Pop
dataset/lmd_matched\E\H\S\TREHSIM128F424FAD7/fd1febc4c627340fa16e7d472e9218a8.mid,Pop
dataset/lmd_matched\E\H\Y\TREHYKQ128E0788957/33d915b8e8c96958b46498c293203cdc.mid,Rock
dataset/lmd_matched\E\H\Z\TREHZTT12903CE4740/85580c257c935ae5e136d2a5d0e92efa.mid,Rock
dataset/lmd_matched\E\I\A\TREIADW128EF351919/8249a14bfd999a93abff0d73a08cab45.mid,Rock
dataset/lmd_matched\E\I\A\TREIANS128F147AD97/14d1986ed88de6ca5c65b6eea62c584c.mid,Jazz
dataset/lmd_matched\E\I\A\TREIANS128F147AD97/ec79e7d9b19d83b7cedae11df3341ac7.mid,Jazz
dataset/lmd_matched\E\I\C\TREICIT128F9359DA8/2eb31d26360d26a2bf9ab3826ece7917.mid,Rock
dataset/lmd_matched\E\I\C\TREICIT128F9359DA8/52578fdb166a65187fb64b492dc9dbed.mid,Rock
dataset/lmd_matched\E\I\C\TREICIT128F9359DA8/6f0be1837303b8d52c0e24d3e1ae07ca.mid,Rock
dataset/lmd_matched\E\I\C\TREICIT128F9359DA8/a00a4cbfebc1a31c8906f4305ab282a8.mid,Rock
dataset/lmd_matched\E\I\C\TREICIT128F9359DA8/a406371faaf4a873654dff3e04e47409.mid,Rock
dataset/lmd_matched\E\I\C\TREICIT128F9359DA8/a584caf9bd3820fc5754ecf7cb5b33ef.mid,Rock
dataset/lmd_matched\E\I\C\TREICIT128F9359DA8/a703acdcd166e00ac649363a91b4fd25.mid,Rock
dataset/lmd_matched\E\I\E\TREIEHK128F931E0B8/1b69ebe042968c95ece43f73a87aa9d4.mid,Country
dataset/lmd_matched\E\I\E\TREIEHK128F931E0B8/286308ab1b4d5b18b0bac08f0989411a.mid,Country
dataset/lmd_matched\E\I\E\TREIEHK128F931E0B8/2c2d1b2b1230a10767cea1ba541aa866.mid,Country
dataset/lmd_matched\E\I\E\TREIEHK128F931E0B8/3517f7b2ffff2af2a3d45ad778d45229.mid,Country
dataset/lmd_matched\E\I\E\TREIEHK128F931E0B8/5e93e6af565026778d91133ac6c21df6.mid,Country
dataset/lmd_matched\E\I\E\TREIEHK128F931E0B8/6823b02109f413f9a377f76f510d1854.mid,Country
dataset/lmd_matched\E\I\E\TREIEHK128F931E0B8/a2268c2fbafd422aa206bc72d8f787ff.mid,Country
dataset/lmd_matched\E\I\E\TREIEHK128F931E0B8/b4d8ee50cf4aa8099d6a737a52994c42.mid,Country
dataset/lmd_matched\E\I\E\TREIEHK128F931E0B8/bab24154afb5bbe12cb5444729d856fe.mid,Country
dataset/lmd_matched\E\I\E\TREIEHK128F931E0B8/bb418dd1c7a1d52e50f16a7bbfa3bc99.mid,Country
dataset/lmd_matched\E\I\E\TREIEHK128F931E0B8/c157916d33556cac9e58d6571810a30a.mid,Country
dataset/lmd_matched\E\I\E\TREIEHK128F931E0B8/e4c0f3303397c16755a0acb4459857e2.mid,Country
dataset/lmd_matched\E\I\E\TREIEHK128F931E0B8/e63f55fe0e6dfe93d7d4e6d42b82637e.mid,Country
